,case:Rfp_id,concept:name,time:timestamp_end,org:role,event:id,time:timestamp_start
4274,request for payment 66124,Request Payment,2018-03-07 12:16:09+00:00,UNDEFINED,6,2018-02-22 10:51:22+00:00
4275,request for payment 66124,Payment Handled,2018-03-08 17:31:00+00:00,UNDEFINED,7,2018-03-07 12:16:09+00:00
4276,request for payment 43658,Permit SUBMITTED by EMPLOYEE,2018-01-25 21:00:27+00:00,EMPLOYEE,0,2018-01-25 21:00:27+00:00
4277,request for payment 43658,Permit APPROVED by ADMINISTRATION,2018-01-25 21:00:46+00:00,ADMINISTRATION,24,2018-01-25 21:00:27+00:00
4278,request for payment 43658,Permit APPROVED by BUDGET OWNER,2018-01-31 15:52:16+00:00,BUDGET OWNER,25,2018-01-25 21:00:46+00:00
4279,request for payment 43658,Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 17:17:40+00:00,EMPLOYEE,2,2018-01-31 15:52:16+00:00
4280,request for payment 43658,Request For Payment APPROVED by ADMINISTRATION,2018-01-31 18:30:49+00:00,ADMINISTRATION,21,2018-01-31 17:17:40+00:00
4281,request for payment 43658,Permit FINAL_APPROVED by SUPERVISOR,2018-02-01 08:17:06+00:00,SUPERVISOR,1,2018-01-31 18:30:49+00:00
4282,request for payment 43658,Request For Payment APPROVED by BUDGET OWNER,2018-02-01 15:32:39+00:00,BUDGET OWNER,22,2018-02-01 08:17:06+00:00
4283,request for payment 43658,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-06 12:07:19+00:00,SUPERVISOR,3,2018-02-01 15:32:39+00:00
4284,request for payment 43658,Request Payment,2018-02-06 12:37:36+00:00,UNDEFINED,6,2018-02-06 12:07:19+00:00
4285,request for payment 43658,Payment Handled,2018-02-08 17:31:11+00:00,UNDEFINED,7,2018-02-06 12:37:36+00:00
4286,request for payment 2504,Permit SUBMITTED by EMPLOYEE,2018-01-25 22:12:46+00:00,EMPLOYEE,0,2018-01-25 22:12:46+00:00
4287,request for payment 2504,Permit APPROVED by ADMINISTRATION,2018-01-25 22:12:49+00:00,ADMINISTRATION,24,2018-01-25 22:12:46+00:00
4288,request for payment 2504,Permit APPROVED by BUDGET OWNER,2018-01-31 15:27:17+00:00,BUDGET OWNER,25,2018-01-25 22:12:49+00:00
4289,request for payment 2504,Permit APPROVED by SUPERVISOR,2018-02-01 11:18:04+00:00,SUPERVISOR,8,2018-01-31 15:27:17+00:00
4290,request for payment 2504,Permit FINAL_APPROVED by DIRECTOR,2018-02-02 08:26:20+00:00,DIRECTOR,9,2018-02-01 11:18:04+00:00
4291,request for payment 2504,Request For Payment SUBMITTED by EMPLOYEE,2018-02-08 14:56:01+00:00,EMPLOYEE,2,2018-02-02 08:26:20+00:00
4292,request for payment 2504,Request For Payment APPROVED by ADMINISTRATION,2018-02-08 14:56:04+00:00,ADMINISTRATION,21,2018-02-08 14:56:01+00:00
4293,request for payment 2504,Request For Payment APPROVED by BUDGET OWNER,2018-02-13 11:19:32+00:00,BUDGET OWNER,22,2018-02-08 14:56:04+00:00
4294,request for payment 2504,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-13 15:38:55+00:00,SUPERVISOR,3,2018-02-13 11:19:32+00:00
4295,request for payment 2504,Request Payment,2018-02-15 08:21:46+00:00,UNDEFINED,6,2018-02-13 15:38:55+00:00
4296,request for payment 2504,Payment Handled,2018-02-19 17:31:34+00:00,UNDEFINED,7,2018-02-15 08:21:46+00:00
4297,request for payment 2506,Permit SUBMITTED by EMPLOYEE,2018-01-25 22:12:46+00:00,EMPLOYEE,0,2018-01-25 22:12:46+00:00
4298,request for payment 2506,Permit APPROVED by ADMINISTRATION,2018-01-25 22:12:49+00:00,ADMINISTRATION,24,2018-01-25 22:12:46+00:00
4299,request for payment 2506,Permit APPROVED by BUDGET OWNER,2018-01-31 15:27:17+00:00,BUDGET OWNER,25,2018-01-25 22:12:49+00:00
4300,request for payment 2506,Permit APPROVED by SUPERVISOR,2018-02-01 11:18:04+00:00,SUPERVISOR,8,2018-01-31 15:27:17+00:00
4301,request for payment 2506,Permit FINAL_APPROVED by DIRECTOR,2018-02-02 08:26:20+00:00,DIRECTOR,9,2018-02-01 11:18:04+00:00
4302,request for payment 2506,Request For Payment SUBMITTED by EMPLOYEE,2018-02-08 14:39:52+00:00,EMPLOYEE,2,2018-02-02 08:26:20+00:00
4303,request for payment 2506,Request For Payment APPROVED by ADMINISTRATION,2018-02-08 14:40:00+00:00,ADMINISTRATION,21,2018-02-08 14:39:52+00:00
4304,request for payment 2506,Request For Payment APPROVED by BUDGET OWNER,2018-02-13 11:19:17+00:00,BUDGET OWNER,22,2018-02-08 14:40:00+00:00
4305,request for payment 2506,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-13 15:41:36+00:00,SUPERVISOR,3,2018-02-13 11:19:17+00:00
4306,request for payment 2506,Request Payment,2018-02-15 08:22:00+00:00,UNDEFINED,6,2018-02-13 15:41:36+00:00
4307,request for payment 2506,Payment Handled,2018-02-19 17:31:34+00:00,UNDEFINED,7,2018-02-15 08:22:00+00:00
4308,request for payment 2508,Permit SUBMITTED by EMPLOYEE,2018-01-25 22:12:46+00:00,EMPLOYEE,0,2018-01-25 22:12:46+00:00
4309,request for payment 2508,Permit APPROVED by ADMINISTRATION,2018-01-25 22:12:49+00:00,ADMINISTRATION,24,2018-01-25 22:12:46+00:00
4310,request for payment 2508,Permit APPROVED by BUDGET OWNER,2018-01-31 15:27:17+00:00,BUDGET OWNER,25,2018-01-25 22:12:49+00:00
4311,request for payment 2508,Permit APPROVED by SUPERVISOR,2018-02-01 11:18:04+00:00,SUPERVISOR,8,2018-01-31 15:27:17+00:00
4312,request for payment 2508,Permit FINAL_APPROVED by DIRECTOR,2018-02-02 08:26:20+00:00,DIRECTOR,9,2018-02-01 11:18:04+00:00
4313,request for payment 2508,Request For Payment SUBMITTED by EMPLOYEE,2018-02-07 09:49:19+00:00,EMPLOYEE,2,2018-02-02 08:26:20+00:00
4314,request for payment 2508,Request For Payment APPROVED by ADMINISTRATION,2018-02-07 09:49:25+00:00,ADMINISTRATION,21,2018-02-07 09:49:19+00:00
4315,request for payment 2508,Request For Payment APPROVED by BUDGET OWNER,2018-02-08 11:25:52+00:00,BUDGET OWNER,22,2018-02-07 09:49:25+00:00
4316,request for payment 2508,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-12 10:10:39+00:00,SUPERVISOR,3,2018-02-08 11:25:52+00:00
4317,request for payment 2508,Request Payment,2018-02-12 10:23:44+00:00,UNDEFINED,6,2018-02-12 10:10:39+00:00
4318,request for payment 2508,Payment Handled,2018-02-15 17:31:19+00:00,UNDEFINED,7,2018-02-12 10:23:44+00:00
4319,request for payment 1211,Permit SUBMITTED by EMPLOYEE,2018-01-26 10:20:31+00:00,EMPLOYEE,0,2018-01-26 10:20:31+00:00
4320,request for payment 1211,Permit APPROVED by ADMINISTRATION,2018-01-26 10:20:43+00:00,ADMINISTRATION,24,2018-01-26 10:20:31+00:00
4321,request for payment 1211,Permit FINAL_APPROVED by SUPERVISOR,2018-01-31 15:46:30+00:00,SUPERVISOR,1,2018-01-26 10:20:43+00:00
4322,request for payment 1211,Request For Payment SUBMITTED by EMPLOYEE,2018-02-05 16:03:58+00:00,EMPLOYEE,2,2018-01-31 15:46:30+00:00
4323,request for payment 1211,Request For Payment APPROVED by ADMINISTRATION,2018-02-05 16:04:06+00:00,ADMINISTRATION,21,2018-02-05 16:03:58+00:00
4324,request for payment 1211,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-08 11:14:30+00:00,SUPERVISOR,3,2018-02-05 16:04:06+00:00
4325,request for payment 1211,Request Payment,2018-02-15 17:33:29+00:00,UNDEFINED,6,2018-02-08 11:14:30+00:00
4326,request for payment 1211,Payment Handled,2018-02-19 17:31:34+00:00,UNDEFINED,7,2018-02-15 17:33:29+00:00
4327,request for payment 61953,Permit SUBMITTED by EMPLOYEE,2018-01-26 10:47:18+00:00,EMPLOYEE,0,2018-01-26 10:47:18+00:00
4328,request for payment 61953,Permit APPROVED by ADMINISTRATION,2018-01-26 10:47:21+00:00,ADMINISTRATION,24,2018-01-26 10:47:18+00:00
4329,request for payment 61953,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:50:33+00:00,SUPERVISOR,1,2018-01-26 10:47:21+00:00
4330,request for payment 61953,Request For Payment SUBMITTED by EMPLOYEE,2018-02-20 16:08:51+00:00,EMPLOYEE,2,2018-01-29 10:50:33+00:00
4331,request for payment 61953,Request For Payment APPROVED by ADMINISTRATION,2018-02-20 16:09:02+00:00,ADMINISTRATION,21,2018-02-20 16:08:51+00:00
4332,request for payment 61953,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-21 11:46:25+00:00,SUPERVISOR,3,2018-02-20 16:09:02+00:00
4333,request for payment 61953,Request Payment,2018-02-22 07:49:51+00:00,UNDEFINED,6,2018-02-21 11:46:25+00:00
4334,request for payment 61953,Payment Handled,2018-02-26 17:31:27+00:00,UNDEFINED,7,2018-02-22 07:49:51+00:00
4335,request for payment 1866,Permit SUBMITTED by EMPLOYEE,2018-01-26 13:30:47+00:00,EMPLOYEE,0,2018-01-26 13:30:47+00:00
4336,request for payment 1866,Permit APPROVED by ADMINISTRATION,2018-01-26 13:30:49+00:00,ADMINISTRATION,24,2018-01-26 13:30:47+00:00
4337,request for payment 1866,Permit APPROVED by BUDGET OWNER,2018-01-29 08:51:11+00:00,BUDGET OWNER,25,2018-01-26 13:30:49+00:00
4338,request for payment 1866,Permit FINAL_APPROVED by SUPERVISOR,2018-01-30 10:25:32+00:00,SUPERVISOR,1,2018-01-29 08:51:11+00:00
4339,request for payment 1866,Request For Payment SUBMITTED by EMPLOYEE,2018-03-06 09:43:54+00:00,EMPLOYEE,2,2018-01-30 10:25:32+00:00
4340,request for payment 1866,Request For Payment APPROVED by ADMINISTRATION,2018-03-06 09:44:19+00:00,ADMINISTRATION,21,2018-03-06 09:43:54+00:00
4341,request for payment 1866,Request For Payment APPROVED by BUDGET OWNER,2018-03-07 09:29:04+00:00,BUDGET OWNER,22,2018-03-06 09:44:19+00:00
4342,request for payment 1866,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-08 10:30:22+00:00,SUPERVISOR,3,2018-03-07 09:29:04+00:00
4343,request for payment 1866,Request Payment,2018-03-08 14:13:15+00:00,UNDEFINED,6,2018-03-08 10:30:22+00:00
4344,request for payment 1866,Payment Handled,2018-03-12 17:31:16+00:00,UNDEFINED,7,2018-03-08 14:13:15+00:00
4345,request for payment 22759,Permit SUBMITTED by EMPLOYEE,2018-01-26 14:18:31+00:00,EMPLOYEE,0,2018-01-26 14:18:31+00:00
4346,request for payment 22759,Permit APPROVED by ADMINISTRATION,2018-01-26 14:18:38+00:00,ADMINISTRATION,24,2018-01-26 14:18:31+00:00
4347,request for payment 22759,Permit APPROVED by BUDGET OWNER,2018-01-29 10:03:08+00:00,BUDGET OWNER,25,2018-01-26 14:18:38+00:00
4348,request for payment 22759,Permit APPROVED by SUPERVISOR,2018-01-29 14:57:03+00:00,SUPERVISOR,8,2018-01-29 10:03:08+00:00
4349,request for payment 22759,Permit FINAL_APPROVED by DIRECTOR,2018-02-02 10:59:25+00:00,DIRECTOR,9,2018-01-29 14:57:03+00:00
4350,request for payment 22759,Request For Payment SUBMITTED by EMPLOYEE,2018-02-05 10:06:10+00:00,EMPLOYEE,2,2018-02-02 10:59:25+00:00
4351,request for payment 22759,Request For Payment APPROVED by ADMINISTRATION,2018-02-05 10:07:38+00:00,ADMINISTRATION,21,2018-02-05 10:06:10+00:00
4352,request for payment 22759,Request For Payment APPROVED by BUDGET OWNER,2018-02-05 14:55:41+00:00,BUDGET OWNER,22,2018-02-05 10:07:38+00:00
4353,request for payment 22759,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-12 05:15:34+00:00,SUPERVISOR,3,2018-02-05 14:55:41+00:00
4354,request for payment 22759,Request Payment,2018-02-15 10:15:45+00:00,UNDEFINED,6,2018-02-12 05:15:34+00:00
4355,request for payment 22759,Payment Handled,2018-02-19 17:31:34+00:00,UNDEFINED,7,2018-02-15 10:15:45+00:00
4356,request for payment 66433,Permit SUBMITTED by EMPLOYEE,2018-01-26 15:07:42+00:00,EMPLOYEE,0,2018-01-26 15:07:42+00:00
4357,request for payment 66433,Permit APPROVED by ADMINISTRATION,2018-01-26 15:08:30+00:00,ADMINISTRATION,24,2018-01-26 15:07:42+00:00
4358,request for payment 66433,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:49:18+00:00,SUPERVISOR,1,2018-01-26 15:08:30+00:00
4359,request for payment 66433,Request For Payment SUBMITTED by EMPLOYEE,2018-02-26 13:07:36+00:00,EMPLOYEE,2,2018-01-29 10:49:18+00:00
4360,request for payment 66433,Request For Payment APPROVED by ADMINISTRATION,2018-02-26 13:07:47+00:00,ADMINISTRATION,21,2018-02-26 13:07:36+00:00
4361,request for payment 66433,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-05 15:24:17+00:00,SUPERVISOR,3,2018-02-26 13:07:47+00:00
4362,request for payment 66433,Request Payment,2018-03-05 15:29:38+00:00,UNDEFINED,6,2018-03-05 15:24:17+00:00
4363,request for payment 66433,Payment Handled,2018-03-08 17:31:00+00:00,UNDEFINED,7,2018-03-05 15:29:38+00:00
4364,request for payment 14321,Permit SUBMITTED by EMPLOYEE,2018-01-26 16:37:50+00:00,EMPLOYEE,0,2018-01-26 16:37:50+00:00
4365,request for payment 14321,Permit APPROVED by ADMINISTRATION,2018-01-26 16:37:53+00:00,ADMINISTRATION,24,2018-01-26 16:37:50+00:00
4366,request for payment 14321,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:50:48+00:00,SUPERVISOR,1,2018-01-26 16:37:53+00:00
4367,request for payment 14321,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 19:18:55+00:00,EMPLOYEE,2,2018-01-29 10:50:48+00:00
4368,request for payment 14321,Request For Payment APPROVED by ADMINISTRATION,2018-01-29 19:19:05+00:00,ADMINISTRATION,21,2018-01-29 19:18:55+00:00
4369,request for payment 14321,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-30 15:12:37+00:00,SUPERVISOR,3,2018-01-29 19:19:05+00:00
4370,request for payment 14321,Request Payment,2018-01-31 07:46:58+00:00,UNDEFINED,6,2018-01-30 15:12:37+00:00
4371,request for payment 14321,Payment Handled,2018-02-01 17:31:18+00:00,UNDEFINED,7,2018-01-31 07:46:58+00:00
4372,request for payment 14324,Permit SUBMITTED by EMPLOYEE,2018-01-26 16:37:50+00:00,EMPLOYEE,0,2018-01-26 16:37:50+00:00
4373,request for payment 14324,Permit APPROVED by ADMINISTRATION,2018-01-26 16:37:53+00:00,ADMINISTRATION,24,2018-01-26 16:37:50+00:00
4374,request for payment 14324,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:50:48+00:00,SUPERVISOR,1,2018-01-26 16:37:53+00:00
4375,request for payment 14324,Request For Payment SUBMITTED by EMPLOYEE,2018-02-02 15:10:36+00:00,EMPLOYEE,2,2018-01-29 10:50:48+00:00
4376,request for payment 14324,Request For Payment APPROVED by ADMINISTRATION,2018-02-02 15:14:54+00:00,ADMINISTRATION,21,2018-02-02 15:10:36+00:00
4377,request for payment 14324,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-05 11:08:54+00:00,SUPERVISOR,3,2018-02-02 15:14:54+00:00
4378,request for payment 14324,Request Payment,2018-02-05 11:10:30+00:00,UNDEFINED,6,2018-02-05 11:08:54+00:00
4379,request for payment 14324,Payment Handled,2018-02-08 17:31:11+00:00,UNDEFINED,7,2018-02-05 11:10:30+00:00
4380,request for payment 42068,Permit SUBMITTED by EMPLOYEE,2018-01-28 21:19:26+00:00,EMPLOYEE,0,2018-01-28 21:19:26+00:00
4381,request for payment 42068,Permit APPROVED by ADMINISTRATION,2018-01-28 21:19:29+00:00,ADMINISTRATION,24,2018-01-28 21:19:26+00:00
4382,request for payment 42068,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 08:43:51+00:00,SUPERVISOR,1,2018-01-28 21:19:29+00:00
4383,request for payment 42068,Request For Payment SUBMITTED by EMPLOYEE,2018-02-07 16:01:06+00:00,EMPLOYEE,2,2018-01-29 08:43:51+00:00
4384,request for payment 42068,Request For Payment APPROVED by ADMINISTRATION,2018-02-07 16:01:10+00:00,ADMINISTRATION,21,2018-02-07 16:01:06+00:00
4385,request for payment 42068,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-08 08:37:04+00:00,SUPERVISOR,3,2018-02-07 16:01:10+00:00
4386,request for payment 42068,Request Payment,2018-02-09 08:58:36+00:00,UNDEFINED,6,2018-02-08 08:37:04+00:00
4387,request for payment 42068,Payment Handled,2018-02-12 17:31:22+00:00,UNDEFINED,7,2018-02-09 08:58:36+00:00
4388,request for payment 42066,Permit SUBMITTED by EMPLOYEE,2018-01-28 21:19:26+00:00,EMPLOYEE,0,2018-01-28 21:19:26+00:00
4389,request for payment 42066,Permit APPROVED by ADMINISTRATION,2018-01-28 21:19:29+00:00,ADMINISTRATION,24,2018-01-28 21:19:26+00:00
4390,request for payment 42066,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 08:43:51+00:00,SUPERVISOR,1,2018-01-28 21:19:29+00:00
4391,request for payment 42066,Request For Payment SUBMITTED by EMPLOYEE,2018-04-06 22:13:33+00:00,EMPLOYEE,2,2018-01-29 08:43:51+00:00
4392,request for payment 42066,Request For Payment APPROVED by ADMINISTRATION,2018-04-06 22:15:42+00:00,ADMINISTRATION,21,2018-04-06 22:13:33+00:00
4393,request for payment 42066,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-09 15:10:36+00:00,SUPERVISOR,3,2018-04-06 22:15:42+00:00
4394,request for payment 42066,Request Payment,2018-04-10 14:30:53+00:00,UNDEFINED,6,2018-04-09 15:10:36+00:00
4395,request for payment 42066,Payment Handled,2018-04-12 17:31:12+00:00,UNDEFINED,7,2018-04-10 14:30:53+00:00
4396,request for payment 2576,Permit SUBMITTED by EMPLOYEE,2018-01-28 22:03:02+00:00,EMPLOYEE,0,2018-01-28 22:03:02+00:00
4397,request for payment 2576,Permit APPROVED by ADMINISTRATION,2018-01-28 22:03:04+00:00,ADMINISTRATION,24,2018-01-28 22:03:02+00:00
4398,request for payment 2576,Permit APPROVED by SUPERVISOR,2018-01-29 08:20:57+00:00,SUPERVISOR,8,2018-01-28 22:03:04+00:00
4399,request for payment 2576,Permit FINAL_APPROVED by DIRECTOR,2018-01-29 14:26:01+00:00,DIRECTOR,9,2018-01-29 08:20:57+00:00
4400,request for payment 2576,Request For Payment SUBMITTED by EMPLOYEE,2018-02-07 13:02:12+00:00,EMPLOYEE,2,2018-01-29 14:26:01+00:00
4401,request for payment 2576,Request For Payment APPROVED by ADMINISTRATION,2018-02-07 13:02:31+00:00,ADMINISTRATION,21,2018-02-07 13:02:12+00:00
4402,request for payment 2576,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-08 08:38:25+00:00,SUPERVISOR,3,2018-02-07 13:02:31+00:00
4403,request for payment 2576,Request Payment,2018-02-09 08:58:38+00:00,UNDEFINED,6,2018-02-08 08:38:25+00:00
4404,request for payment 2576,Payment Handled,2018-02-12 17:31:22+00:00,UNDEFINED,7,2018-02-09 08:58:38+00:00
4405,request for payment 2573,Permit SUBMITTED by EMPLOYEE,2018-01-28 22:03:02+00:00,EMPLOYEE,0,2018-01-28 22:03:02+00:00
4406,request for payment 2573,Permit APPROVED by ADMINISTRATION,2018-01-28 22:03:04+00:00,ADMINISTRATION,24,2018-01-28 22:03:02+00:00
4407,request for payment 2573,Permit APPROVED by SUPERVISOR,2018-01-29 08:20:57+00:00,SUPERVISOR,8,2018-01-28 22:03:04+00:00
4408,request for payment 2573,Permit FINAL_APPROVED by DIRECTOR,2018-01-29 14:26:01+00:00,DIRECTOR,9,2018-01-29 08:20:57+00:00
4409,request for payment 2573,Request For Payment SUBMITTED by EMPLOYEE,2018-03-06 21:54:50+00:00,EMPLOYEE,2,2018-01-29 14:26:01+00:00
4410,request for payment 2573,Request For Payment APPROVED by ADMINISTRATION,2018-03-06 21:56:03+00:00,ADMINISTRATION,21,2018-03-06 21:54:50+00:00
4411,request for payment 2573,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-03-07 08:50:51+00:00,SUPERVISOR,3,2018-03-06 21:56:03+00:00
4412,request for payment 2573,Request Payment,2018-03-08 08:49:21+00:00,UNDEFINED,6,2018-03-07 08:50:51+00:00
4413,request for payment 2573,Payment Handled,2018-03-12 17:31:16+00:00,UNDEFINED,7,2018-03-08 08:49:21+00:00
4414,request for payment 55582,Permit SUBMITTED by EMPLOYEE,2018-01-29 08:25:24+00:00,EMPLOYEE,0,2018-01-29 08:25:24+00:00
4415,request for payment 55582,Permit APPROVED by ADMINISTRATION,2018-01-29 10:07:36+00:00,ADMINISTRATION,24,2018-01-29 08:25:24+00:00
4416,request for payment 55582,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:50:59+00:00,SUPERVISOR,1,2018-01-29 10:07:36+00:00
4417,request for payment 55582,Request For Payment SUBMITTED by EMPLOYEE,2018-01-31 10:25:54+00:00,EMPLOYEE,2,2018-01-29 10:50:59+00:00
4418,request for payment 55582,Request For Payment APPROVED by ADMINISTRATION,2018-01-31 10:26:24+00:00,ADMINISTRATION,21,2018-01-31 10:25:54+00:00
4419,request for payment 55582,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-02-02 11:56:19+00:00,SUPERVISOR,3,2018-01-31 10:26:24+00:00
4420,request for payment 55582,Request Payment,2018-02-02 13:20:47+00:00,UNDEFINED,6,2018-02-02 11:56:19+00:00
4421,request for payment 55582,Payment Handled,2018-02-05 17:31:03+00:00,UNDEFINED,7,2018-02-02 13:20:47+00:00
4422,request for payment 55585,Permit SUBMITTED by EMPLOYEE,2018-01-29 08:25:24+00:00,EMPLOYEE,0,2018-01-29 08:25:24+00:00
4423,request for payment 55585,Permit APPROVED by ADMINISTRATION,2018-01-29 10:07:36+00:00,ADMINISTRATION,24,2018-01-29 08:25:24+00:00
4424,request for payment 55585,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:50:59+00:00,SUPERVISOR,1,2018-01-29 10:07:36+00:00
4425,request for payment 55585,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 13:34:48+00:00,EMPLOYEE,2,2018-01-29 10:50:59+00:00
4426,request for payment 55585,Request For Payment APPROVED by ADMINISTRATION,2018-01-29 13:55:52+00:00,ADMINISTRATION,21,2018-01-29 13:34:48+00:00
4427,request for payment 55585,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-01-30 15:09:54+00:00,SUPERVISOR,3,2018-01-29 13:55:52+00:00
4428,request for payment 55585,Request Payment,2018-01-31 07:47:02+00:00,UNDEFINED,6,2018-01-30 15:09:54+00:00
4429,request for payment 55585,Payment Handled,2018-02-01 17:31:18+00:00,UNDEFINED,7,2018-01-31 07:47:02+00:00
4430,request for payment 8142,Permit SUBMITTED by EMPLOYEE,2018-01-29 10:06:37+00:00,EMPLOYEE,0,2018-01-29 10:06:37+00:00
4431,request for payment 8142,Permit APPROVED by ADMINISTRATION,2018-01-29 10:06:52+00:00,ADMINISTRATION,24,2018-01-29 10:06:37+00:00
4432,request for payment 8142,Permit FINAL_APPROVED by SUPERVISOR,2018-01-29 10:49:51+00:00,SUPERVISOR,1,2018-01-29 10:06:52+00:00
4433,request for payment 8142,Request For Payment SUBMITTED by EMPLOYEE,2018-01-29 13:53:04+00:00,EMPLOYEE,2,2018-01-29 10:49:51+00:00
